timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,anomaly_score,is_anomaly,alert_level
1719729724.089482,192.168.238.128,192.168.238.155,40001,57294,TCP,2,0.0,0,NORMAL
1719729724.089593,192.168.238.128,192.168.238.155,40001,444,TCP,2,0.0,0,NORMAL
1719729724.08962,192.168.238.128,192.168.238.155,40001,3703,TCP,2,0.0,0,NORMAL
1719729724.089718,192.168.238.128,192.168.238.155,40001,4550,TCP,2,0.0,0,NORMAL
1719729724.089746,192.168.238.128,192.168.238.155,40001,11111,TCP,2,0.0,0,NORMAL
1719729724.089841,192.168.238.128,192.168.238.155,40001,2009,TCP,2,0.0,0,NORMAL
1719729724.089867,192.168.238.128,192.168.238.155,40001,27715,TCP,2,0.0,0,NORMAL
1719729724.089967,192.168.238.128,192.168.238.155,40001,5631,TCP,2,0.0,0,NORMAL
1719729724.089994,192.168.238.128,192.168.238.155,40001,49160,TCP,2,0.0,0,NORMAL
1719729724.09009,192.168.238.128,192.168.238.155,40001,3017,TCP,2,0.0,0,NORMAL
1719729724.090117,192.168.238.128,192.168.238.155,40001,26,TCP,2,0.0,0,NORMAL
1719729724.090213,192.168.238.128,192.168.238.155,40001,765,TCP,2,0.0,0,NORMAL
1719729724.09024,192.168.238.128,192.168.238.155,40001,3325,TCP,2,0.0,0,NORMAL
1719729724.090337,192.168.238.128,192.168.238.155,40001,2160,TCP,2,0.0,0,NORMAL
1719729724.090363,192.168.238.128,192.168.238.155,40001,8082,TCP,2,0.0,0,NORMAL
1719729724.090458,192.168.238.128,192.168.238.155,40001,1152,TCP,2,0.0,0,NORMAL
1719729724.090484,192.168.238.128,192.168.238.155,40001,5009,TCP,2,0.0,0,NORMAL
1719729724.090596,192.168.238.128,192.168.238.155,40001,5987,TCP,2,0.0,0,NORMAL
1719729724.090623,192.168.238.128,192.168.238.155,40001,49156,TCP,2,0.0,0,NORMAL
1719729724.090721,192.168.238.128,192.168.238.155,40001,1111,TCP,2,0.0,0,NORMAL
1719729724.090746,192.168.238.128,192.168.238.155,40001,1501,TCP,2,0.0,0,NORMAL
1719729724.09085,192.168.238.128,192.168.238.155,40001,1007,TCP,2,0.0,0,NORMAL
1719729724.090875,192.168.238.128,192.168.238.155,40001,10626,TCP,2,0.0,0,NORMAL
1719729724.090977,192.168.238.128,192.168.238.155,40001,17,TCP,2,0.0,0,NORMAL
1719729724.091003,192.168.238.128,192.168.238.155,40001,6000,TCP,2,0.0,0,NORMAL
1719729724.091098,192.168.238.128,192.168.238.155,40001,32782,TCP,2,0.0,0,NORMAL
1719729724.091123,192.168.238.128,192.168.238.155,40001,898,TCP,2,0.0,0,NORMAL
1719729724.091222,192.168.238.128,192.168.238.155,40001,5811,TCP,2,0.0,0,NORMAL
1719729724.091247,192.168.238.128,192.168.238.155,40001,34571,TCP,2,0.0,0,NORMAL
1719729724.091344,192.168.238.128,192.168.238.155,40001,5120,TCP,2,0.0,0,NORMAL
1719729724.091369,192.168.238.128,192.168.238.155,40001,6689,TCP,2,0.0,0,NORMAL
1719729724.091469,192.168.238.128,192.168.238.155,40001,8873,TCP,2,0.0,0,NORMAL
1719729724.091494,192.168.238.128,192.168.238.155,40001,5060,TCP,2,0.0,0,NORMAL
1719729724.091611,192.168.238.128,192.168.238.155,40001,12174,TCP,2,0.0,0,NORMAL
1719729724.091636,192.168.238.128,192.168.238.155,40001,1078,TCP,2,0.0,0,NORMAL
1719729724.091734,192.168.238.128,192.168.238.155,40001,6646,TCP,2,0.0,0,NORMAL
1719729724.091762,192.168.238.128,192.168.238.155,40001,1110,TCP,2,0.0,0,NORMAL
1719729724.091864,192.168.238.128,192.168.238.155,40001,34573,TCP,2,0.0,0,NORMAL
1719729724.091889,192.168.238.128,192.168.238.155,40001,5298,TCP,2,0.0,0,NORMAL
1719729724.091986,192.168.238.128,192.168.238.155,40001,7741,TCP,2,0.0,0,NORMAL
1719729724.092016,192.168.238.128,192.168.238.155,40001,9090,TCP,2,0.0,0,NORMAL
1719729724.092115,192.168.238.128,192.168.238.155,40001,3945,TCP,2,0.0,0,NORMAL
1719729724.092146,192.168.238.128,192.168.238.155,40001,617,TCP,2,0.0,0,NORMAL
1719729724.092426,192.168.238.128,192.168.238.155,40001,1075,TCP,2,0.0,0,NORMAL
1719729724.092456,192.168.238.128,192.168.238.155,40001,2725,TCP,2,0.0,0,NORMAL
1719729724.092559,192.168.238.128,192.168.238.155,40001,10243,TCP,2,0.0,0,NORMAL
1719729724.092588,192.168.238.128,192.168.238.155,40001,10002,TCP,2,0.0,0,NORMAL
1719729724.092704,192.168.238.128,192.168.238.155,40001,3301,TCP,2,0.0,0,NORMAL
1719729724.092734,192.168.238.128,192.168.238.155,40001,48080,TCP,2,0.0,0,NORMAL
1719729724.092873,192.168.238.128,192.168.238.155,40001,8083,TCP,2,0.0,0,NORMAL
1719729724.092902,192.168.238.128,192.168.238.155,40001,1352,TCP,2,0.0,0,NORMAL
1719729724.093057,192.168.238.128,192.168.238.155,40001,1105,TCP,2,0.0,0,NORMAL
1719729724.093086,192.168.238.128,192.168.238.155,40001,1277,TCP,2,0.0,0,NORMAL
1719729724.093216,192.168.238.128,192.168.238.155,40001,5357,TCP,2,0.0,0,NORMAL
1719729724.093246,192.168.238.128,192.168.238.155,40001,4129,TCP,2,0.0,0,NORMAL
1719729724.093344,192.168.238.128,192.168.238.155,40001,44442,TCP,2,0.0,0,NORMAL
1719729724.093373,192.168.238.128,192.168.238.155,40001,14238,TCP,2,0.0,0,NORMAL
1719729724.093474,192.168.238.128,192.168.238.155,40001,1309,TCP,2,0.0,0,NORMAL
1719729724.093504,192.168.238.128,192.168.238.155,40001,1023,TCP,2,0.0,0,NORMAL
1719729724.093604,192.168.238.128,192.168.238.155,40001,6025,TCP,2,0.0,0,NORMAL
1719729724.093634,192.168.238.128,192.168.238.155,40001,81,TCP,2,0.0,0,NORMAL
1719729724.093739,192.168.238.128,192.168.238.155,40001,722,TCP,2,0.0,0,NORMAL
1719729724.093767,192.168.238.128,192.168.238.155,40001,1097,TCP,2,0.0,0,NORMAL
1719729724.093868,192.168.238.128,192.168.238.155,40001,1864,TCP,2,0.0,0,NORMAL
1719729724.093896,192.168.238.128,192.168.238.155,40001,2001,TCP,2,0.0,0,NORMAL
1719729724.094016,192.168.238.128,192.168.238.155,40001,56737,TCP,2,0.0,0,NORMAL
1719729724.094045,192.168.238.128,192.168.238.155,40001,5431,TCP,2,0.0,0,NORMAL
1719729724.094146,192.168.238.128,192.168.238.155,40001,8192,TCP,2,0.0,0,NORMAL
1719729724.094175,192.168.238.128,192.168.238.155,40001,8099,TCP,2,0.0,0,NORMAL
1719729724.094285,192.168.238.128,192.168.238.155,40001,62078,TCP,2,0.0,0,NORMAL
1719729724.094315,192.168.238.128,192.168.238.155,40001,668,TCP,2,0.0,0,NORMAL
1719729724.094415,192.168.238.128,192.168.238.155,40001,1417,TCP,2,0.0,0,NORMAL
1719729724.094443,192.168.238.128,192.168.238.155,40001,82,TCP,2,0.0,0,NORMAL
1719729724.094543,192.168.238.128,192.168.238.155,40001,1042,TCP,2,0.0,0,NORMAL
1719729724.094572,192.168.238.128,192.168.238.155,40001,1718,TCP,2,0.0,0,NORMAL
1719729724.094671,192.168.238.128,192.168.238.155,40001,2382,TCP,2,0.0,0,NORMAL
1719729724.0947,192.168.238.128,192.168.238.155,40001,9101,TCP,2,0.0,0,NORMAL
1719729724.0948,192.168.238.128,192.168.238.155,40001,10001,TCP,2,0.0,0,NORMAL
1719729724.094831,192.168.238.128,192.168.238.155,40001,6101,TCP,2,0.0,0,NORMAL
1719729724.094932,192.168.238.128,192.168.238.155,40001,24,TCP,2,0.0,0,NORMAL
1719729724.094961,192.168.238.128,192.168.238.155,40001,7004,TCP,2,0.0,0,NORMAL
1719729724.095077,192.168.238.128,192.168.238.155,40001,2121,TCP,2,0.0,0,NORMAL
1719729724.095107,192.168.238.128,192.168.238.155,40001,12345,TCP,2,0.0,0,NORMAL
1719729724.09521,192.168.238.128,192.168.238.155,40001,646,TCP,2,0.0,0,NORMAL
1719729724.095235,192.168.238.128,192.168.238.155,40001,1863,TCP,2,0.0,0,NORMAL
1719729724.095341,192.168.238.128,192.168.238.155,40001,8001,TCP,2,0.0,0,NORMAL
1719729724.095368,192.168.238.128,192.168.238.155,40001,366,TCP,2,0.0,0,NORMAL
1719729724.095466,192.168.238.128,192.168.238.155,40001,54328,TCP,2,0.0,0,NORMAL
1719729724.095493,192.168.238.128,192.168.238.155,40001,6129,TCP,2,0.0,0,NORMAL
1719729724.095591,192.168.238.128,192.168.238.155,40001,5902,TCP,2,0.0,0,NORMAL
1719729724.095617,192.168.238.128,192.168.238.155,40001,3324,TCP,2,0.0,0,NORMAL
1719729724.095725,192.168.238.128,192.168.238.155,40001,1165,TCP,2,0.0,0,NORMAL
1719729724.095752,192.168.238.128,192.168.238.155,40001,3920,TCP,2,0.0,0,NORMAL
1719729724.096099,192.168.238.128,192.168.238.155,40001,5989,TCP,2,0.0,0,NORMAL
1719729724.096125,192.168.238.128,192.168.238.155,40001,100,TCP,2,0.0,0,NORMAL
1719729724.096225,192.168.238.128,192.168.238.155,40001,6779,TCP,2,0.0,0,NORMAL
1719729724.096246,192.168.238.128,192.168.238.155,40001,10566,TCP,2,0.0,0,NORMAL
1719729724.096378,192.168.238.128,192.168.238.155,40001,4443,TCP,2,0.0,0,NORMAL
1719729724.096406,192.168.238.128,192.168.238.155,40001,1999,TCP,2,0.0,0,NORMAL
1719729724.096514,192.168.238.128,192.168.238.155,40001,8651,TCP,2,0.0,0,NORMAL
1719729724.096543,192.168.238.128,192.168.238.155,40001,1048,TCP,2,0.0,0,NORMAL
1719729724.096642,192.168.238.128,192.168.238.155,40001,1721,TCP,2,0.0,0,NORMAL
1719729724.09667,192.168.238.128,192.168.238.155,40001,987,TCP,2,0.0,0,NORMAL
1719729724.096784,192.168.238.128,192.168.238.155,40001,8194,TCP,2,0.0,0,NORMAL
1719729724.096812,192.168.238.128,192.168.238.155,40001,7100,TCP,2,0.0,0,NORMAL
1719729724.096918,192.168.238.128,192.168.238.155,40001,1434,TCP,2,0.0,0,NORMAL
1719729724.096946,192.168.238.128,192.168.238.155,40001,4003,TCP,2,0.0,0,NORMAL
1719729724.097049,192.168.238.128,192.168.238.155,40001,1311,TCP,2,0.0,0,NORMAL
1719729724.097078,192.168.238.128,192.168.238.155,40001,8087,TCP,2,0.0,0,NORMAL
1719729724.097177,192.168.238.128,192.168.238.155,40001,7938,TCP,2,0.0,0,NORMAL
1719729724.097204,192.168.238.128,192.168.238.155,40001,52673,TCP,2,0.0,0,NORMAL
1719729724.097305,192.168.238.128,192.168.238.155,40001,2179,TCP,2,0.0,0,NORMAL
1719729724.097332,192.168.238.128,192.168.238.155,40001,50003,TCP,2,0.0,0,NORMAL
1719729724.097454,192.168.238.128,192.168.238.155,40001,4998,TCP,2,0.0,0,NORMAL
1719729724.097484,192.168.238.128,192.168.238.155,40001,4126,TCP,2,0.0,0,NORMAL
1719729724.097587,192.168.238.128,192.168.238.155,40001,3011,TCP,2,0.0,0,NORMAL
1719729724.097613,192.168.238.128,192.168.238.155,40001,2604,TCP,2,0.0,0,NORMAL
1719729724.097719,192.168.238.128,192.168.238.155,40001,2046,TCP,2,0.0,0,NORMAL
1719729724.097747,192.168.238.128,192.168.238.155,40001,5901,TCP,2,0.0,0,NORMAL
1719729724.097855,192.168.238.128,192.168.238.155,40001,4567,TCP,2,0.0,0,NORMAL
1719729724.097883,192.168.238.128,192.168.238.155,40001,2049,TCP,2,0.0,0,NORMAL
1719729724.097981,192.168.238.128,192.168.238.155,40001,50006,TCP,2,0.0,0,NORMAL
1719729724.098008,192.168.238.128,192.168.238.155,40001,1035,TCP,2,0.0,0,NORMAL
1719729724.098106,192.168.238.128,192.168.238.155,40001,8011,TCP,2,0.0,0,NORMAL
1719729724.098135,192.168.238.128,192.168.238.155,40001,16993,TCP,2,0.0,0,NORMAL
1719729724.098232,192.168.238.128,192.168.238.155,40001,2099,TCP,2,0.0,0,NORMAL
1719729724.098258,192.168.238.128,192.168.238.155,40001,50636,TCP,2,0.0,0,NORMAL
1719729724.098355,192.168.238.128,192.168.238.155,40001,1998,TCP,2,0.0,0,NORMAL
1719729724.098384,192.168.238.128,192.168.238.155,40001,4444,TCP,2,0.0,0,NORMAL
1719729724.098501,192.168.238.128,192.168.238.155,40001,50389,TCP,2,0.0,0,NORMAL
1719729724.098532,192.168.238.128,192.168.238.155,40001,1812,TCP,2,0.0,0,NORMAL
1719729724.09863,192.168.238.128,192.168.238.155,40001,2251,TCP,2,0.0,0,NORMAL
1719729724.09866,192.168.238.128,192.168.238.155,40001,5050,TCP,2,0.0,0,NORMAL
1719729724.098769,192.168.238.128,192.168.238.155,40001,1658,TCP,2,0.0,0,NORMAL
1719729724.098797,192.168.238.128,192.168.238.155,40001,3077,TCP,2,0.0,0,NORMAL
1719729724.098896,192.168.238.128,192.168.238.155,40001,1580,TCP,2,0.0,0,NORMAL
1719729724.098928,192.168.238.128,192.168.238.155,40001,20000,TCP,2,0.0,0,NORMAL
1719729724.099031,192.168.238.128,192.168.238.155,40001,5051,TCP,2,0.0,0,NORMAL
1719729724.099062,192.168.238.128,192.168.238.155,40001,541,TCP,2,0.0,0,NORMAL
1719729724.099166,192.168.238.128,192.168.238.155,40001,1524,TCP,2,0.0,0,NORMAL
1719729724.099193,192.168.238.128,192.168.238.155,40001,211,TCP,2,0.0,0,NORMAL
1719729724.099302,192.168.238.128,192.168.238.155,40001,24800,TCP,2,0.0,0,NORMAL
1719729724.099332,192.168.238.128,192.168.238.155,40001,6001,TCP,2,0.0,0,NORMAL
1719729724.099663,192.168.238.128,192.168.238.155,40001,9111,TCP,2,0.0,0,NORMAL
1719729724.099695,192.168.238.128,192.168.238.155,40001,5440,TCP,2,0.0,0,NORMAL
1719729724.099834,192.168.238.128,192.168.238.155,40001,61532,TCP,2,0.0,0,NORMAL
1719729724.099867,192.168.238.128,192.168.238.155,40001,4000,TCP,2,0.0,0,NORMAL
1719729724.099975,192.168.238.128,192.168.238.155,40001,2394,TCP,2,0.0,0,NORMAL
1719729724.100008,192.168.238.128,192.168.238.155,40001,1717,TCP,2,0.0,0,NORMAL
1719729724.10012,192.168.238.128,192.168.238.155,40001,1030,TCP,2,0.0,0,NORMAL
1719729724.100151,192.168.238.128,192.168.238.155,40001,1028,TCP,2,0.0,0,NORMAL
1719729724.100258,192.168.238.128,192.168.238.155,40001,15004,TCP,2,0.0,0,NORMAL
1719729724.100292,192.168.238.128,192.168.238.155,40001,2191,TCP,2,0.0,0,NORMAL
1719729724.100402,192.168.238.128,192.168.238.155,40001,2811,TCP,2,0.0,0,NORMAL
1719729724.100432,192.168.238.128,192.168.238.155,40001,1107,TCP,2,0.0,0,NORMAL
1719729724.100535,192.168.238.128,192.168.238.155,40001,5225,TCP,2,0.0,0,NORMAL
1719729724.100569,192.168.238.128,192.168.238.155,40001,514,TCP,2,0.0,0,NORMAL
1719729724.10069,192.168.238.128,192.168.238.155,40001,2967,TCP,2,0.0,0,NORMAL
1719729724.100723,192.168.238.128,192.168.238.155,40001,1071,TCP,2,0.0,0,NORMAL
1719729724.100828,192.168.238.128,192.168.238.155,40001,8600,TCP,2,0.0,0,NORMAL
1719729724.10086,192.168.238.128,192.168.238.155,40001,2170,TCP,2,0.0,0,NORMAL
1719729724.100992,192.168.238.128,192.168.238.155,40001,1521,TCP,2,0.0,0,NORMAL
1719729724.101023,192.168.238.128,192.168.238.155,40001,1145,TCP,2,0.0,0,NORMAL
1719729724.101127,192.168.238.128,192.168.238.155,40001,10025,TCP,2,0.0,0,NORMAL
1719729724.10116,192.168.238.128,192.168.238.155,40001,4006,TCP,2,0.0,0,NORMAL
1719729724.10127,192.168.238.128,192.168.238.155,40001,3371,TCP,2,0.0,0,NORMAL
1719729724.101302,192.168.238.128,192.168.238.155,40001,1093,TCP,2,0.0,0,NORMAL
1719729724.101406,192.168.238.128,192.168.238.155,40001,8193,TCP,2,0.0,0,NORMAL
1719729724.101443,192.168.238.128,192.168.238.155,40001,7777,TCP,2,0.0,0,NORMAL
1719729724.101545,192.168.238.128,192.168.238.155,40001,5859,TCP,2,0.0,0,NORMAL
1719729724.101578,192.168.238.128,192.168.238.155,40001,1761,TCP,2,0.0,0,NORMAL
1719729724.101688,192.168.238.128,192.168.238.155,40001,9929,TCP,2,0.0,0,NORMAL
1719729724.101719,192.168.238.128,192.168.238.155,40001,1022,TCP,2,0.0,0,NORMAL
1719729724.326777,192.168.238.128,192.168.238.155,59598,21,TCP,8,-0.1,0,LOW
1719729724.327014,192.168.238.128,192.168.238.155,37454,22,TCP,8,0.0,0,NORMAL
1719729724.327208,192.168.238.128,192.168.238.155,42850,80,TCP,19,0.0,0,NORMAL
1719729730.469506,192.168.238.128,192.168.238.155,64078,21,TCP,3,-0.1,0,LOW
1719729730.581413,192.168.238.128,192.168.238.155,64079,21,TCP,3,-0.1,0,LOW
1719729730.68206,192.168.238.128,192.168.238.155,64080,21,TCP,3,-0.1,0,LOW
1719729730.782238,192.168.238.128,192.168.238.155,64081,21,TCP,3,-0.1,0,LOW
1719729730.882348,192.168.238.128,192.168.238.155,64082,21,TCP,3,-0.1,0,LOW
1719729730.982829,192.168.238.128,192.168.238.155,64083,21,TCP,3,-0.1,0,LOW
1719729731.008185,192.168.238.128,192.168.238.155,0,0,ICMP,6,0.0,0,NORMAL
1719729731.058844,192.168.238.128,192.168.238.155,64031,37942,UDP,1,0.0,0,NORMAL
1719729731.084175,192.168.238.128,192.168.238.155,64090,21,TCP,3,-0.1,0,LOW
1719729731.109572,192.168.238.128,192.168.238.155,64092,21,TCP,4,-0.1,0,LOW
1719729731.134952,192.168.238.128,192.168.238.155,64093,21,TCP,4,-0.1,0,LOW
1719729731.160432,192.168.238.128,192.168.238.155,64094,21,TCP,2,-0.1,0,LOW
1719729731.185739,192.168.238.128,192.168.238.155,64095,1,TCP,2,-0.1,0,LOW
1719729731.211211,192.168.238.128,192.168.238.155,64096,1,TCP,2,-0.1,0,LOW
1719729731.236917,192.168.238.128,192.168.238.155,64097,1,TCP,2,-0.1,0,LOW
1719729731.666581,192.168.238.128,192.168.238.155,42866,80,TCP,10,0.0,0,NORMAL
1719729731.667522,192.168.238.128,192.168.238.155,42878,80,TCP,21,0.0,0,NORMAL
1719729731.66822,192.168.238.128,192.168.238.155,42882,80,TCP,10,0.0,0,NORMAL
1719729731.669916,192.168.238.128,192.168.238.155,42884,80,TCP,10,0.0,0,NORMAL
1719729731.670952,192.168.238.128,192.168.238.155,42886,80,TCP,19,0.0,0,NORMAL
1719729731.672231,192.168.238.128,192.168.238.155,42896,80,TCP,20,0.0,0,NORMAL
1719729731.673355,192.168.238.128,192.168.238.155,42906,80,TCP,10,0.0,0,NORMAL
1719729731.67471,192.168.238.128,192.168.238.155,59612,21,TCP,24,-0.1,0,LOW
1719729731.677991,192.168.238.128,192.168.238.155,42918,80,TCP,10,0.0,0,NORMAL
1719729731.679431,192.168.238.128,192.168.238.155,59618,21,TCP,19,-0.1,0,LOW
1719729731.681087,192.168.238.128,192.168.238.155,37468,22,TCP,12,0.0,0,NORMAL
1719729731.682049,192.168.238.128,192.168.238.155,42920,80,TCP,10,0.0,0,NORMAL
1719729731.6828,192.168.238.128,192.168.238.155,42928,80,TCP,10,0.0,0,NORMAL
1719729731.685356,192.168.238.128,192.168.238.155,42936,80,TCP,10,0.0,0,NORMAL
1719729731.688594,192.168.238.128,192.168.238.155,59634,21,TCP,15,-0.1,0,LOW
1719729731.689592,192.168.238.128,192.168.238.155,37474,22,TCP,12,0.0,0,NORMAL
1719729731.690892,192.168.238.128,192.168.238.155,42948,80,TCP,10,0.0,0,NORMAL
1719729731.691145,192.168.238.128,192.168.238.155,59638,21,TCP,15,-0.1,0,LOW
1719729731.697724,192.168.238.128,192.168.238.155,53618,1434,UDP,1,0.0,0,NORMAL
1719729731.728769,192.168.238.128,192.168.238.155,42950,80,TCP,11,0.0,0,NORMAL
1719729731.73402,192.168.238.128,192.168.238.155,42962,80,TCP,11,0.0,0,NORMAL
1719729731.735513,192.168.238.128,192.168.238.155,42966,80,TCP,11,0.0,0,NORMAL
1719729731.736239,192.168.238.128,192.168.238.155,42978,80,TCP,11,0.0,0,NORMAL
1719729731.741355,192.168.238.128,192.168.238.155,42986,80,TCP,11,0.0,0,NORMAL
1719729731.74563,192.168.238.128,192.168.238.155,42990,80,TCP,11,0.0,0,NORMAL
1719729731.747185,192.168.238.128,192.168.238.155,37486,22,TCP,15,0.0,0,NORMAL
1719729731.800842,192.168.238.128,192.168.238.155,42996,80,TCP,11,0.0,0,NORMAL
1719729731.9613,192.168.238.128,192.168.238.155,43010,80,TCP,11,0.0,0,NORMAL
1719729732.014831,192.168.238.128,192.168.238.155,37496,22,TCP,18,0.0,0,NORMAL
1719729732.121583,192.168.238.128,192.168.238.155,43014,80,TCP,11,0.0,0,NORMAL
1719729732.280648,192.168.238.128,192.168.238.155,43026,80,TCP,11,0.0,0,NORMAL
1719729732.395311,192.168.238.128,192.168.238.155,37512,22,TCP,18,0.0,0,NORMAL
1719729732.447224,192.168.238.128,192.168.238.155,43040,80,TCP,11,0.0,0,NORMAL
1719729732.608668,192.168.238.128,192.168.238.155,43042,80,TCP,11,0.0,0,NORMAL
1719729732.778953,192.168.238.128,192.168.238.155,43056,80,TCP,11,0.0,0,NORMAL
1719729732.780459,192.168.238.128,192.168.238.155,37522,22,TCP,15,0.0,0,NORMAL
1719729733.037324,192.168.238.128,192.168.238.155,35618,22,TCP,15,0.0,0,NORMAL
1719729733.295719,192.168.238.128,192.168.238.155,35634,22,TCP,18,0.0,0,NORMAL
1719729733.519854,192.168.238.131,34.98.75.36,49414,443,TCP,14,-0.1,0,LOW
1719729735.061033,192.168.238.128,192.168.238.155,58856,80,TCP,19,-0.1,0,LOW
1719729735.06201,192.168.238.128,192.168.238.155,52358,21,TCP,13,-0.1,0,LOW
1719729735.073099,192.168.238.128,192.168.238.155,58860,80,TCP,18,-0.1,0,LOW
1719729735.07588,192.168.238.128,192.168.238.155,52368,21,TCP,12,-0.1,0,LOW
1719729735.081118,192.168.238.128,192.168.238.155,52384,21,TCP,14,-0.1,0,LOW
1719729740.162939,192.168.238.128,34.117.188.166,47962,443,TCP,12,0.0,0,NORMAL
1719729742.209449,185.125.190.56,192.168.238.131,123,38735,UDP,2,0.0,0,NORMAL
1719729745.232345,192.168.238.1,192.168.238.2,137,137,UDP,4,0.0,0,NORMAL
1719729746.903236,192.168.238.131,224.0.0.251,5353,5353,UDP,1,0.0,0,NORMAL
1719729757.688881,192.168.238.128,213.33.141.134,57506,123,UDP,2,-0.1,0,LOW
1719729770.209568,185.125.190.56,192.168.238.155,123,59663,UDP,2,0.0,0,NORMAL
1719729777.631146,192.168.238.128,192.168.238.155,44524,80,TCP,46,0.0,0,NORMAL
1719729777.699831,192.168.238.128,192.168.238.155,44526,80,TCP,15,0.0,0,NORMAL
1719729777.700632,192.168.238.128,192.168.238.155,44542,80,TCP,18,0.0,0,NORMAL
1719729777.705061,192.168.238.128,192.168.238.155,44550,80,TCP,11,0.0,0,NORMAL
1719729777.71253,192.168.238.128,192.168.238.155,44564,80,TCP,18,0.0,0,NORMAL
1719729777.719154,192.168.238.128,192.168.238.155,44570,80,TCP,15,0.0,0,NORMAL
1719729777.727459,192.168.238.128,192.168.238.155,44572,80,TCP,11,0.0,0,NORMAL
1719729777.727608,192.168.238.128,192.168.238.155,44574,80,TCP,253,0.0,0,MEDIUM
1719729777.743894,192.168.238.128,192.168.238.155,44582,80,TCP,257,0.0,0,MEDIUM
1719729777.744243,192.168.238.128,192.168.238.155,44590,80,TCP,244,0.0,0,MEDIUM
1719729777.744657,192.168.238.128,192.168.238.155,44598,80,TCP,242,0.0,0,MEDIUM
1719729777.749298,192.168.238.128,192.168.238.155,44606,80,TCP,18,0.0,0,NORMAL
1719729777.761936,192.168.238.128,192.168.238.155,44622,80,TCP,250,0.0,0,MEDIUM
1719729777.783507,192.168.238.128,192.168.238.155,44638,80,TCP,255,0.0,0,MEDIUM
1719729777.801379,192.168.238.128,192.168.238.155,44646,80,TCP,251,0.0,0,MEDIUM
1719729777.806135,192.168.238.128,192.168.238.155,44648,80,TCP,85,0.0,0,NORMAL
1719729777.807492,192.168.238.128,192.168.238.155,44660,80,TCP,240,0.0,0,MEDIUM
1719729781.197365,192.168.238.128,192.168.238.155,44670,80,TCP,240,0.0,0,MEDIUM
1719729781.259939,192.168.238.128,192.168.238.155,44674,80,TCP,203,0.0,0,MEDIUM
1719729781.436053,192.168.238.128,192.168.238.155,44676,80,TCP,76,0.0,0,NORMAL
1719729781.634578,192.168.238.128,192.168.238.155,44688,80,TCP,121,0.0,0,MEDIUM
1719729781.910501,192.168.238.128,192.168.238.155,44704,80,TCP,155,0.0,0,MEDIUM
1719729782.233654,192.168.238.128,192.168.238.155,44718,80,TCP,89,0.0,0,NORMAL
1719729783.024889,192.168.238.128,192.168.238.155,37266,80,TCP,95,0.0,0,NORMAL
1719729783.57144,192.168.238.128,192.168.238.155,37272,80,TCP,81,0.0,0,NORMAL
1719729784.374185,192.168.238.128,192.168.238.155,37280,80,TCP,17,0.0,0,NORMAL
1719729792.440826,192.168.238.1,239.255.255.250,52880,1900,UDP,4,0.0,0,NORMAL
1719729792.44103,192.168.238.1,239.255.255.250,52882,1900,UDP,4,0.0,0,NORMAL
1719729792.48402,192.168.238.1,239.255.255.250,52886,1900,UDP,4,0.0,0,NORMAL
1719729794.871403,192.168.238.128,192.168.238.155,54140,80,TCP,31,-0.1,0,LOW
1719729815.9224,192.168.238.128,192.168.238.155,51762,80,TCP,10,-0.1,0,LOW
1719729828.448638,192.168.238.128,192.168.238.155,49908,80,TCP,10,-0.1,0,LOW
1719729832.988355,192.168.238.131,192.168.238.2,33753,53,UDP,2,0.0,0,NORMAL
1719729833.007547,192.168.238.131,192.168.238.2,55992,53,TCP,10,-0.1,0,LOW
1719729833.991286,192.168.238.128,192.168.238.155,59720,80,TCP,10,-0.1,0,LOW
1719729845.924649,192.168.238.128,192.168.238.2,37642,53,UDP,4,0.0,0,NORMAL
1719729845.949753,192.168.238.128,64.233.162.198,44108,443,TCP,84,0.0,0,NORMAL
1719729845.99743,192.168.238.128,64.233.162.198,44112,443,TCP,24,0.0,0,NORMAL
1719729846.006671,192.168.238.128,64.233.162.198,49052,443,UDP,132,0.0,0,MEDIUM
1719729846.054245,192.168.238.128,192.168.238.2,60382,53,UDP,4,-0.1,0,LOW
1719729846.081048,192.168.238.128,64.233.162.94,39250,80,TCP,50,0.0,0,NORMAL
1719729846.097655,192.168.238.128,192.168.238.2,33252,53,UDP,4,0.0,0,NORMAL
1719729846.108256,192.168.238.128,64.233.162.94,39264,80,TCP,50,0.0,0,NORMAL
1719729846.108504,192.168.238.128,64.233.162.198,44126,443,TCP,39,0.0,0,NORMAL
1719729846.109211,192.168.238.128,192.168.238.2,36848,53,UDP,4,0.0,0,NORMAL
1719729846.119469,192.168.238.128,64.233.162.94,39278,80,TCP,7,0.0,0,NORMAL
1719729846.956056,192.168.238.128,192.168.238.2,36867,53,UDP,4,0.0,0,NORMAL
1719729846.973951,192.168.238.128,209.85.233.119,47042,443,UDP,21,0.0,0,NORMAL
1719729846.99434,192.168.238.128,192.168.238.2,45299,53,UDP,4,0.0,0,NORMAL
1719729847.009778,173.194.220.95,192.168.238.128,443,55550,UDP,17,0.0,0,NORMAL
1719729847.069095,192.168.238.128,209.85.233.119,42562,443,TCP,37,0.0,0,NORMAL
1719729847.99678,192.168.238.128,192.168.238.2,55223,53,UDP,4,-0.1,0,LOW
